"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00435416","MOUNT MANSFIELD, VT US","2012-03-22","0.00","0.0","30.0","65","50","58"
"USC00435416","MOUNT MANSFIELD, VT US","2012-03-23","0.00","0.0","29.0","59","40","46"
"USC00435416","MOUNT MANSFIELD, VT US","2012-03-24","0.00","0.0","28.0","47","34","41"
"USC00435416","MOUNT MANSFIELD, VT US","2012-03-25","0.09","0.0","26.0","43","33","34"
"USC00435416","MOUNT MANSFIELD, VT US","2012-03-26","0.64","3.5","27.0","38","8","10"
"USC00435416","MOUNT MANSFIELD, VT US","2012-03-27","0.00","0.0","27.0","24","1","24"
"USC00435416","MOUNT MANSFIELD, VT US","2012-03-28","0.16","0.5","27.0","32","17","32"
"USC00435416","MOUNT MANSFIELD, VT US","2012-03-29","0.31","0.0","27.0","33","19","21"
"USC00435416","MOUNT MANSFIELD, VT US","2012-03-30","0.21","2.5","30.0","23","10","22"
"USC00435416","MOUNT MANSFIELD, VT US","2012-03-31","0.00","0.0","30.0","31","15","31"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-01","0.00","0.0","27.0","32","21","25"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-02","0.00","0.0","24.0","27","19","25"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-03","0.00","0.0","24.0","32","14","32"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-04","0.00","0.0","24.0","33","25","27"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-05","0.26","2.5","28.0","27","17","20"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-06","0.00","0.0","28.0","28","15","27"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-07","0.00","0.0","27.0","31","20","27"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-08","0.02","0.0","27.0","27","21","26"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-09","1.98","11.5","36.0","33","26","27"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-10","1.58","10.0","49.0","30","26","29"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-11","0.73","3.0","51.0","32","25","31"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-12","0.08","0.0","49.0","32","25","30"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-13","0.00","0.0","48.0","36","25","35"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-14","0.00","0.0","47.0","46","29","43"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-15","0.00","0.0","44.0","52","39","48"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-16","0.00","0.0","37.0","68","46","65"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-17","0.00","0.0","32.0","67","38","48"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-18","0.00","0.0","32.0","48","19","39"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-19","0.00","0.0","31.0","54","32","54"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-20","0.00","0.0","30.0","60","45","57"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-21","0.04","0.0","29.0","60","38","41"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-22","0.46","0.0","27.0","41","29","29"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-23","1.19","0.0","25.0","45","27","45"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-24","0.05","0.0","25.0","46","26","31"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-25","0.10","1.0","25.0","33","25","28"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-26","0.05","0.0","24.0","44","25","39"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-27","1.31","3.5","28.0","40","18","18"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-28","0.12","0.0","28.0","24","12","24"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-29","0.00","0.0","28.0","27","18","26"
"USC00435416","MOUNT MANSFIELD, VT US","2012-04-30","0.00","0.0","28.0","45","22","45"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-01","0.43","0.0","27.0","45","31","34"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-02","0.05","0.0","23.0","48","33","42"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-03","0.05","0.0","21.0","52","37","48"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-04","0.55","0.0","20.0","52","46","51"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-05","0.07","0.0","20.0","51","38","46"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-06","0.00","0.0","16.0","50","33","48"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-07","0.00","0.0","15.0","59","35","58"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-08","1.26","0.0","14.0","59","37","41"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-09","0.33","12.0","12.0","51","41","49"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-10","1.33","0.0","8.0","52","33","34"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-11","0.84","1.0","7.0","44","29","41"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-12","0.00","0.0","6.0","61","36","59"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-13","0.00","0.0","3.0","60","46","47"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-14","0.00","0.0","2.0","57","46","55"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-15","1.57","0.0","0.0","56","47","50"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-16","0.19","0.0","0.0","64","48","55"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-17","0.19","0.0","0.0","55","29","45"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-18","0.00","0.0","0.0","57","37","56"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-19","0.00","0.0","0.0","67","48","66"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-20","0.00","0.0","0.0","74","58","73"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-21","0.00","0.0","0.0","74","53","64"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-22","0.03","0.0","0.0","64","54","57"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-23","0.70","0.0","0.0","61","50","57"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-24","0.00","0.0","0.0","65","53","65"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-25","0.00","0.0","0.0","65","53","58"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-26","0.07","0.0","0.0","64","49","63"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-27","0.00","0.0","0.0","64","49","61"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-28","0.02","0.0","0.0","67","48","67"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-29","0.35","0.0","0.0","72","59","60"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-30","0.47","0.0","0.0","62","48","58"
"USC00435416","MOUNT MANSFIELD, VT US","2012-05-31","0.00","0.0","0.0","61","46","51"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-01","0.00","0.0","0.0","58","40","55"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-02","0.34","0.0","0.0","55","38","43"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-03","0.26","0.0","0.0","51","41","48"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-04","0.30","0.0","0.0","50","37","39"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-05","0.00","0.0","0.0","53","36","53"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-06","0.20","0.0","0.0","53","41","51"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-07","0.02","0.0","0.0","58","44","57"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-08","0.02","0.0","0.0","59","48","55"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-09","0.36","0.0","0.0","60","41","59"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-10","0.00","0.0","0.0","67","50","65"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-11","0.00","0.0","0.0","70","57","68"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-12","0.05","0.0","0.0","70","53","53"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-13","0.61","0.0","0.0","55","48","49"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-14","0.00","0.0","0.0","61","42","58"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-15","0.00","0.0","0.0","67","45","67"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-16","0.00","0.0","0.0","69","53","66"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-17","0.00","0.0","0.0","68","52","66"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-18","0.00","0.0","0.0","66","50","62"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-19","0.00","0.0","0.0","67","51","66"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-20","0.00","0.0","0.0","76","60","76"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-21","0.00","0.0","0.0","77","62","73"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-22","0.00","0.0","0.0","73","56","66"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-23","0.00","0.0","0.0","67","53","58"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-24","0.00","0.0","0.0","68","51","65"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-25","0.52","0.0","0.0","66","48","49"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-26","1.32","0.0","0.0","50","42","46"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-27","4.08","0.0","0.0","50","45","50"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-28","0.13","0.0","0.0","62","48","62"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-29","0.06","0.0","0.0","72","54","70"
"USC00435416","MOUNT MANSFIELD, VT US","2012-06-30","0.00","0.0","0.0","71","55","71"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-01","0.00","0.0","0.0","71","55","63"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-02","0.00","0.0","0.0","65","51","65"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-03","0.25","0.0","0.0","65","50","64"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-04","0.58","0.0","0.0","65","54","64"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-05","0.05","0.0","0.0","67","52","59"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-06","0.02","0.0","0.0","70","54","67"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-07","0.00","0.0","0.0","68","59","64"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-08","0.00","0.0","0.0","67","51","58"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-09","0.00","0.0","0.0","59","47","58"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-10","0.00","0.0","0.0","65","48","61"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-11","0.00","0.0","0.0","68","51","64"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-12","0.00","0.0","0.0","74","57","72"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-13","0.00","0.0","0.0","75","60","74"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-14","0.00","0.0","0.0","76","61","74"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-15","0.00","0.0","0.0","75","63","68"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-16","0.73","0.0","0.0","68","58","65"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-17","0.13","0.0","0.0","73","59","71"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-18","0.92","0.0","0.0","71","54","59"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-19","0.00","0.0","0.0","60","46","57"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-20","0.00","0.0","0.0","64","44","63"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-21","0.00","0.0","0.0","66","51","66"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-22","0.00","0.0","0.0","69","55","67"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-23","0.00","0.0","0.0","74","60","73"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-24","2.50","0.0","0.0","74","54","54"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-25","0.00","0.0","0.0","59","46","58"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-26","0.26","0.0","0.0","60","51","56"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-27","0.03","0.0","0.0","62","54","62"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-28","0.00","0.0","0.0","68","54","66"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-29","0.00","0.0","0.0","66","56","63"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-30","0.00","0.0","0.0","70","56","69"
"USC00435416","MOUNT MANSFIELD, VT US","2012-07-31","0.00","0.0","0.0","71","58","68"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-01","0.04","0.0","0.0","69","54","67"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-02","0.00","0.0","0.0","72","57","71"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-03","0.00","0.0","0.0","72","59","72"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-04","0.00","0.0","0.0","79","61","75"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-05","0.00","0.0","0.0","77","63","68"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-06","1.34","0.0","0.0","69","49","56"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-07","0.00","0.0","0.0","67","51","67"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-08","0.00","0.0","0.0","68","55","64"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-09","0.00","0.0","0.0","68","59","64"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-10","0.20","0.0","0.0","65","57","62"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-11","0.81","0.0","0.0","64","57","62"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-12","0.61","0.0","0.0","66","56","65"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-13","0.00","0.0","0.0","66","53","62"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-14","0.00","0.0","0.0","65","55","60"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-15","0.11","0.0","0.0","62","55","59"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-16","0.00","0.0",,"64","54","62"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-17","0.00","0.0","0.0","67","54","60"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-18","0.14","0.0","0.0","60","46","57"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-19","0.00","0.0","0.0","58","45","57"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-20","0.00","0.0","0.0","64","50","53"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-21","0.00","0.0","0.0","61","49","58"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-22","0.00","0.0","0.0","65","51","61"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-23","0.00","0.0","0.0","66","52","65"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-24","0.00","0.0","0.0","68","55","68"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-25","0.00","0.0","0.0","73","58","71"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-26","0.00","0.0","0.0","73","59","71"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-27","0.00","0.0","0.0","72","58","59"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-28","0.40","0.0","0.0","72","54","55"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-29","0.00","0.0","0.0","59","42","42"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-30","0.00","0.0","0.0","63","42","63"
"USC00435416","MOUNT MANSFIELD, VT US","2012-08-31","0.07","0.0","0.0","63","53","61"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-01","0.00","0.0","0.0","62","53","61"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-02","0.00","0.0","0.0","63","52","61"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-03","0.00",,,"67","50","66"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-04","0.00","0.0","0.0","67","54","60"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-05","2.11","0.0","0.0","60","54","57"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-06","0.00",,,"67","55","63"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-07","0.00","0.0","0.0","66","53","64"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-08","0.00",,,"66","58","59"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-09","0.61","0.0","0.0","60","40","50"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-10","0.17",,,"57","39","40"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-11","0.00","0.0","0.0","54","37","53"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-12","0.00","0.0","0.0","66","48","66"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-13","0.00","0.0","0.0","70","54","67"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-14","0.00","0.0","0.0","69","56","65"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-15","0.17","0.0","0.0","66","41","42"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-16","0.06","0.0","0.0","46","30","46"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-17","0.00","0.0","0.0","62","41","61"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-18","0.35","0.0","0.0","62","48","54"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-19","1.20","0.0","0.0","59","34","44"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-20","0.00",,,"50","33","49"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-21","0.00","0.0","0.0","59","43","56"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-22","0.02","0.0","0.0","60","44","53"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-23","0.77","0.0","0.0","54","36","42"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-24","0.00",,,"46","35","44"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-25","0.00","0.0","0.0","54","36","52"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-26","0.14","0.0","0.0","53","42","50"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-27","0.27",,,"50","34","42"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-28","0.08","0.0","0.0","50","33","39"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-29","0.39","0.0","0.0","46","39","44"
"USC00435416","MOUNT MANSFIELD, VT US","2012-09-30","0.21","0.0","0.0","45","42","43"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-01","2.21","0.0","0.0","44","39","43"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-02","0.00","0.0","0.0","50","43","47"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-03","0.41","0.0","0.0","57","47","57"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-04","0.30","0.0","0.0","59","54","54"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-05","0.70","0.0","0.0","56","47","53"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-06","0.66","0.0","0.0","56","37","38"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-07","0.03","0.0","0.0","38","29","32"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-08","0.27","1.5","1.0","36","29","36"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-09","0.00","0.0","0.0","38","31","37"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-10","0.20","0.0","0.0","42","35","42"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-11","0.41","0.0","0.0","43","27","31"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-12","0.21","1.5","1.0","33","22","22"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-13","0.00","0.0","1.0","31","18","30"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-14","0.44","1.0","1.0","48","27","48"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-15","0.00","0.0","0.0","51","46","50"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-16","0.25","0.0","0.0","50","26","28"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-17","0.00","0.0","0.0","43","27","41"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-18","0.00","0.0","0.0","52","39","49"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-19","0.18","0.0","0.0","49","38","46"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-20","0.78","0.0","0.0","55","46","49"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-21","0.02","0.0","0.0","49","34","36"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-22","0.01","0.0","0.0","39","32","39"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-23","0.00","0.0","0.0","43","32","41"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-24","0.00","0.0","0.0","47","34","45"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-25","0.00","0.0","0.0","58","39","51"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-26","0.00","0.0","0.0","65","50","62"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-27","0.00","0.0","0.0","62","48","50"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-28","0.00","0.0","0.0","50","41","45"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-29","0.00","0.0","0.0","45","38","44"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-30","0.61","0.0","0.0","49","44","48"
"USC00435416","MOUNT MANSFIELD, VT US","2012-10-31","0.56","0.0","0.0","49","37","37"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-01","0.00","0.0","0.0","37","29","31"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-02","0.36","1.5","1.0","32","27","27"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-03","0.51","2.0","3.0","28","24","25"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-04","0.50","2.0","7.0","25","21","21"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-05","0.11","2.0","10.0","21","15","15"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-06","0.07","0.5","10.0","27","8","22"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-07","0.00","0.0","10.0","23","13","20"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-08","0.01","0.0","10.0","24","18","21"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-09","0.00","0.0","9.0","24","17","24"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-10","0.00","0.0","9.0","28","21","25"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-11","0.00","0.0","6.0","48","21","47"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-12","0.00","0.0","3.0","55","46","52"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-13","1.38","1.0","4.0","52","22","22"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-14","0.00","0.0","4.0","25","17","22"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-15","0.00","0.0","4.0","34","17","32"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-16","0.00","0.0","4.0","35","23","30"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-17","0.00","0.0","4.0","30","19","25"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-18","0.00","0.0","3.0","35","23","29"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-19","0.00","0.0","3.0","39","25","33"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-20","0.00","0.0","3.0","41","30","34"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-21","0.00","0.0","3.0","41","32","36"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-22","0.00","0.0","3.0","44","32","41"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-23","0.00","0.0","2.0","46","37","42"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-24","0.48","3.0","5.0","42","13","13"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-25","0.13","1.0","5.0","14","8","10"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-26","0.15","1.0","6.0","18","9","13"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-27","0.05","0.0","6.0","19","11","18"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-28","0.01","0.0","6.0","24","13","17"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-29","0.36","3.0","9.0","20","8","20"
"USC00435416","MOUNT MANSFIELD, VT US","2012-11-30","0.28","2.0","13.0","21","-2","8"
"USC00435416","MOUNT MANSFIELD, VT US","2012-12-01","0.03","0.0","13.0","23","2","23"
"USC00435416","MOUNT MANSFIELD, VT US","2012-12-02","0.05","0.0","10.0","36","23","36"
"USC00435416","MOUNT MANSFIELD, VT US","2012-12-03","0.88","0.0","8.0","37","24","29"
"USC00435416","MOUNT MANSFIELD, VT US","2012-12-04","0.00","0.0","5.0","46","28","45"
"USC00435416","MOUNT MANSFIELD, VT US","2012-12-05","1.05","0.0","5.0","47","15","15"
"USC00435416","MOUNT MANSFIELD, VT US","2012-12-06","0.02","0.0","5.0","23","9","20"
"USC00435416","MOUNT MANSFIELD, VT US","2012-12-07","0.00","0.0","3.0","30","18","24"
"USC00435416","MOUNT MANSFIELD, VT US","2012-12-08","0.05","0.0","3.0","37","24","34"
"USC00435416","MOUNT MANSFIELD, VT US","2012-12-09","0.00","0.0","3.0","36","17","18"
"USC00435416","MOUNT MANSFIELD, VT US","2012-12-10","0.34","0.0","3.0","40","17","40"
"USC00435416","MOUNT MANSFIELD, VT US","2012-12-11","0.13","1.0","5.0","41","13","13"
"USC00435416","MOUNT MANSFIELD, VT US","2012-12-12","0.00","0.0","6.0","18","11","18"
"USC00435416","MOUNT MANSFIELD, VT US","2012-12-13","0.00","0.0","6.0","22","17","21"
"USC00435416","MOUNT MANSFIELD, VT US","2012-12-14","0.00","0.0","6.0","23","18","18"
"USC00435416","MOUNT MANSFIELD, VT US","2012-12-15","0.00","0.0","6.0","23","5","11"
"USC00435416","MOUNT MANSFIELD, VT US","2012-12-16","0.05","0.5","7.0","23","9","12"
"USC00435416","MOUNT MANSFIELD, VT US","2012-12-17","0.34","1.5","9.0","24","12","24"
"USC00435416","MOUNT MANSFIELD, VT US","2012-12-18","0.24","0.5","12.0","30","23","29"
"USC00435416","MOUNT MANSFIELD, VT US","2012-12-19","0.55","5.5","18.0","30","20","21"
"USC00435416","MOUNT MANSFIELD, VT US","2012-12-20","0.28","1.5","20.0","23","18","20"
"USC00435416","MOUNT MANSFIELD, VT US","2012-12-21","0.79","1.5","22.0","31","18","31"
"USC00435416","MOUNT MANSFIELD, VT US","2012-12-22","0.35","2.0","28.0","31","7","7"
"USC00435416","MOUNT MANSFIELD, VT US","2012-12-23","0.35","5.0","42.0","10","2","10"
"USC00435416","MOUNT MANSFIELD, VT US","2012-12-24","0.24","2.0","42.0","16","4","10"
"USC00435416","MOUNT MANSFIELD, VT US","2012-12-25","0.00","0.0","36.0","20","10","20"
